source,merchant_id,name,phone,address,city,lat,lng,rating,total_reviews,is_open,url
grabfood,5-C73WBB3TLAMZC6,Bánh Tráng Thành Nam - Chùa Bộc,,Bánh Tráng Thành Nam - Chùa Bộc,Bánh Tráng Thành Nam - Chùa Bộc,21.00906078,105.825148,4.1,19,True,https://food.grab.com/vn/vi/restaurant/5-C73WBB3TLAMZC6
grabfood,5-C2B1RYWJCTCEBE,Quán 37 - Thiên Đường Ăn Vặt,,Quán 37 - Thiên Đường Ăn Vặt,Quán 37 - Thiên Đường Ăn Vặt,21.031175889009432,105.85401335771098,4.4,672,True,https://food.grab.com/vn/vi/restaurant/5-C2B1RYWJCTCEBE
grabfood,5-C363BEN1VAWYG6,Cháo sườn Bà Phương,,Cháo sườn Bà Phương,Cháo Sườn Bà Phương,21.028409,105.825963,4.1,507,True,https://food.grab.com/vn/vi/restaurant/5-C363BEN1VAWYG6
grabfood,5-C7TUBF4JLE6ZEJ,GÀ CAY GANGHOUSE,,GÀ CAY GANGHOUSE,Gà Cay Ganghouse,20.9956802,105.8416757,4.9,1407,True,https://food.grab.com/vn/vi/restaurant/5-C7TUBF4JLE6ZEJ
grabfood,5-C63VERDCNAMEHE,Pure Vegetarian Indian Restaurant,,Pure Vegetarian Indian Restaurant,Pure Vegetarian Indian Restaurant,21.033689,105.847894,4.1,399,True,https://food.grab.com/vn/vi/restaurant/5-C63VERDCNAMEHE
grabfood,5-C7C2VU5VSBJ1TX,"GỎI CUỐN FAMILY - Bún trộn, Mỳ Trộn & Nem Nướng Nha Trang - 256 Bạch Đằng",,"GỎI CUỐN FAMILY - Bún trộn, Mỳ Trộn & Nem Nướng Nha Trang - 256 Bạch Đằng",Mỳ Trộn & Nem Nướng Nha Trang - 256 Bạch Đằng,21.02720888258041,105.86066271641556,4.4,204,True,https://food.grab.com/vn/vi/restaurant/5-C7C2VU5VSBJ1TX
grabfood,5-C73ZG4EEUFVBGJ,Nhất Cháo - Cháo Đài Loan & Mì Gà Tần - Khâm Thiên,,Nhất Cháo - Cháo Đài Loan & Mì Gà Tần - Khâm Thiên,Nhất Cháo - Cháo Đài Loan & Mì Gà Tần - Khâm Thiên,21.016010390024743,105.83825556705261,5.0,1,True,https://food.grab.com/vn/vi/restaurant/5-C73ZG4EEUFVBGJ
grabfood,5-C3C1L6NAWEMUTX,Mbakes - Crepe,,Mbakes - Crepe,Mbakes - Crepe,21.03197,105.852092,4.6,465,True,https://food.grab.com/vn/vi/restaurant/5-C3C1L6NAWEMUTX
grabfood,5-C7TDLKJZENWJRT,Cơm Rang Dưa Bò - Mỳ Xào & Mỳ Chua Cay,,Cơm Rang Dưa Bò - Mỳ Xào & Mỳ Chua Cay,Cơm Rang Dưa Bò - Mỳ Xào & Mỳ Chua Cay,21.022148,105.832306,4.4,70,True,https://food.grab.com/vn/vi/restaurant/5-C7TDLKJZENWJRT
grabfood,5-C64DMGLZHCMKJN,Bánh Mì Sài Gòn Tuấn Bee,,Bánh Mì Sài Gòn Tuấn Bee,Bánh Mì Sài Gòn Tuấn Bee,21.030025,105.857529,4.8,50,True,https://food.grab.com/vn/vi/restaurant/5-C64DMGLZHCMKJN
grabfood,5-C6AXAPKTVXAAV2,Shin - Mì Cay & Đồ Ăn Vặt - Khâm Thiên,,Shin - Mì Cay & Đồ Ăn Vặt - Khâm Thiên,Shin - Mì Cay & Đồ Ăn Vặt - Khâm Thiên,21.018337,105.837256,4.2,1497,True,https://food.grab.com/vn/vi/restaurant/5-C6AXAPKTVXAAV2
grabfood,5-C74EA4DCPEUBEA,Tiệm gà nhà TuLu - Gà Rán Online - Lương Định Của,,Tiệm gà nhà TuLu - Gà Rán Online - Lương Định Của,Tiệm Gà Nhà Tulu - Gà Rán Online - Lương Định Của,21.007632,105.834416,4.4,82,True,https://food.grab.com/vn/vi/restaurant/5-C74EA4DCPEUBEA
grabfood,5-C74XKGMYUBNUCT,Rishikesh Indian Restaurant,,Rishikesh Indian Restaurant,Rishikesh Indian Restaurant,21.03480959585515,105.85158420699412,5.0,1,True,https://food.grab.com/vn/vi/restaurant/5-C74XKGMYUBNUCT
grabfood,5-C6UUCELCEN5TC6,Quán Xiên An An - Nem Chua Rán - Đồ ăn vặt - Đại Cồ Việt,,Quán Xiên An An - Nem Chua Rán - Đồ ăn vặt - Đại Cồ Việt,Quán Xiên An An - Nem Chua Rán - Đồ Ăn Vặt - Đại Cồ Việt,21.008233,105.850403,4.8,977,True,https://food.grab.com/vn/vi/restaurant/5-C6UUCELCEN5TC6
grabfood,5-C4CCE8NKVNDDLN,Quán 170 - Cơm Gà & Cơm Văn Phòng - Cầu Đất,,Quán 170 - Cơm Gà & Cơm Văn Phòng - Cầu Đất,Quán 170 - Cơm Gà & Cơm Văn Phòng - Cầu Đất,21.025954421411544,105.86120196202992,4.1,434,True,https://food.grab.com/vn/vi/restaurant/5-C4CCE8NKVNDDLN
grabfood,5-C4BYEET2HE2YR6,BINGXUE HC - Số 2 Hàng Chĩnh,,BINGXUE HC - Số 2 Hàng Chĩnh,Bingxue Hc - Số 2 Hàng Chĩnh,21.035697,105.854054,4.4,256,True,https://food.grab.com/vn/vi/restaurant/5-C4BYEET2HE2YR6
grabfood,5-C7TZJGBHFE5KT2,Bánh Mì - BanMi Tacos Pháp - Hoàng Hoa Thám,,Bánh Mì - BanMi Tacos Pháp - Hoàng Hoa Thám,Bánh Mì - Banmi Tacos Pháp - Hoàng Hoa Thám,21.04158725712485,105.82047361386884,4.9,1043,True,https://food.grab.com/vn/vi/restaurant/5-C7TZJGBHFE5KT2
grabfood,5-C3DCT3ABRKEWEN,Tiệm Mỳ Gà Tần - 14 Chùa Liên Phái,,Tiệm Mỳ Gà Tần - 14 Chùa Liên Phái,Tiệm Mỳ Gà Tần - 14 Chùa Liên Phái,21.005,105.850724,4.3,944,True,https://food.grab.com/vn/vi/restaurant/5-C3DCT3ABRKEWEN
grabfood,5-C3XBNAAYR64XL2,Mì Trộn Indomie 158 - Bùi Ngọc Dương,,Mì Trộn Indomie 158 - Bùi Ngọc Dương,Mì Trộn Indomie 158 - Bùi Ngọc Dương,20.99997931841135,105.85333304719104,4.5,984,True,https://food.grab.com/vn/vi/restaurant/5-C3XBNAAYR64XL2
grabfood,5-C7MZTFC1L2MBJX,Bún Bò Huế 2Bro - Khâm Thiên,,Bún Bò Huế 2Bro - Khâm Thiên,Bún Bò Huế 2Bro - Khâm Thiên,21.019382,105.834209,4.5,274,True,https://food.grab.com/vn/vi/restaurant/5-C7MZTFC1L2MBJX
grabfood,5-C74TGKN1NCMJTE,Breakfast co - Dimsum & Bánh Cuốn Quảng Đông,,Breakfast co - Dimsum & Bánh Cuốn Quảng Đông,Breakfast Co - Dimsum & Bánh Cuốn Quảng Đông,21.041633,105.846867,,,True,https://food.grab.com/vn/vi/restaurant/5-C74TGKN1NCMJTE
grabfood,5-C7JATAABC2MACT,Bánh mỳ Quyên Tân Ấp,,Bánh mỳ Quyên Tân Ấp,Bánh Mỳ Quyên Tân Ấp,21.048576,105.84762,4.6,236,True,https://food.grab.com/vn/vi/restaurant/5-C7JATAABC2MACT
grabfood,5-C2DTR343WF3ATE,Gà Luộc & Gà Ủ Muối Hoa Tiêu - Thanh Nhàn,,Gà Luộc & Gà Ủ Muối Hoa Tiêu - Thanh Nhàn,Gà Luộc & Gà Ủ Muối Hoa Tiêu - Thanh Nhàn,21.002899,105.853782,4.1,2276,True,https://food.grab.com/vn/vi/restaurant/5-C2DTR343WF3ATE
grabfood,5-C6J2EB3UEJ21RE,Anh Da Đen - Mỳ Trộn - Phúc Tân,,Anh Da Đen - Mỳ Trộn - Phúc Tân,Anh Da Đen - Mỳ Trộn - Phúc Tân,21.0364320002,105.856141,4.3,31,True,https://food.grab.com/vn/vi/restaurant/5-C6J2EB3UEJ21RE
grabfood,5-C732T3AYRBKWJE,Mola Burger - Taste the night,,Mola Burger - Taste the night,Mola Burger - Taste The Night,21.047167,105.846138,4.5,6,True,https://food.grab.com/vn/vi/restaurant/5-C732T3AYRBKWJE
grabfood,5-CZKYAANCT8DJA6,Happy Food - Cơm Gà Ba Vì,,Happy Food - Cơm Gà Ba Vì,Happy Food - Cơm Gà Ba Vì,20.998696812529893,105.84252695010377,4.4,784,True,https://food.grab.com/vn/vi/restaurant/5-CZKYAANCT8DJA6
grabfood,5-C7KFMA5ER2C2KE,Bánh Mì Sài Gòn - Minh Sơn - 250 Kim Ngưu,,Bánh Mì Sài Gòn - Minh Sơn - 250 Kim Ngưu,Bánh Mì Sài Gòn - Minh Sơn - 250 Kim Ngưu,21.000323952642617,105.86156093654631,4.7,389,True,https://food.grab.com/vn/vi/restaurant/5-C7KFMA5ER2C2KE
grabfood,5-C74EA4C1A6J2TA,Tiệm Gà Nhà TuLu - Gà Rán Online - Nguyễn Thiếp,,Tiệm Gà Nhà TuLu - Gà Rán Online - Nguyễn Thiếp,Tiệm Gà Nhà Tulu - Gà Rán Online - Nguyễn Thiếp,21.04108700673251,105.84900565888182,4.0,216,True,https://food.grab.com/vn/vi/restaurant/5-C74EA4C1A6J2TA
grabfood,5-C731C7LJLKXWDE,Bếp Nhà Bơ - Mỳ Cay & Đồ Ăn Vặt,,Bếp Nhà Bơ - Mỳ Cay & Đồ Ăn Vặt,Bếp Nhà Bơ - Mỳ Cay & Đồ Ăn Vặt,21.024536806340663,105.83532984519772,3.9,15,True,https://food.grab.com/vn/vi/restaurant/5-C731C7LJLKXWDE
grabfood,5-C3CEAELZREMUGT,Burger Factory - Base 2,,Burger Factory - Base 2,Burger Factory - Base 2,21.033915,105.8202,4.3,386,True,https://food.grab.com/vn/vi/restaurant/5-C3CEAELZREMUGT
grabfood,5-C74TEPACCP61A6,ĐỆ NHẤT BÁNH MÌ SÀI GÒN,,ĐỆ NHẤT BÁNH MÌ SÀI GÒN,Đệ Nhất Bánh Mì Sài Gòn,21.008569,105.860655,5.0,1,True,https://food.grab.com/vn/vi/restaurant/5-C74TEPACCP61A6
grabfood,5-C74EJAKAVFEKJ6,Cơm Gà 2 Béo - 202F Đội Cấn  - Đội Cấn,,Cơm Gà 2 Béo - 202F Đội Cấn  - Đội Cấn,Cơm Gà 2 Béo - 202F Đội Cấn  - Đội Cấn,21.035085678100586,105.8232650756836,,,True,https://food.grab.com/vn/vi/restaurant/5-C74EJAKAVFEKJ6
grabfood,5-C7MJR2CDTEKEEE,Yalla Kebab&Grill,,Yalla Kebab&Grill,Yalla Kebab&Grill,21.034678270042875,105.85193206127985,4.3,585,True,https://food.grab.com/vn/vi/restaurant/5-C7MJR2CDTEKEEE
grabfood,5-C6UKNPNGG7TCSA,Bảo Ngọc Food - Mì Trộn Indomie & Đồ Ăn Vặt - Chùa Quỳnh,,Bảo Ngọc Food - Mì Trộn Indomie & Đồ Ăn Vặt - Chùa Quỳnh,Bảo Ngọc Food - Mì Trộn Indomie & Đồ Ăn Vặt - Chùa Quỳnh,21.0000783,105.8538638,4.3,659,True,https://food.grab.com/vn/vi/restaurant/5-C6UKNPNGG7TCSA
grabfood,5-C2AEEK43CY5YV6,A Điêu - Nem Chua Nướng Thơm Lừng,,A Điêu - Nem Chua Nướng Thơm Lừng,A Điêu - Nem Chua Nướng Thơm Lừng,21.029726,105.858941,4.3,661,True,https://food.grab.com/vn/vi/restaurant/5-C2AEEK43CY5YV6
grabfood,5-C74BMGNZAJDJSE,Bánh Mì Giò Chả Thuỷ Hùng,,Bánh Mì Giò Chả Thuỷ Hùng,Bánh Mì Giò Chả Thuỷ Hùng,21.032895,105.856189,5.0,8,True,https://food.grab.com/vn/vi/restaurant/5-C74BMGNZAJDJSE
grabfood,5-C6TGAJ6DVNDFE2,Gà Rán - Mỳ Trộn & Ăn Vặt - Thái Hà,,Gà Rán - Mỳ Trộn & Ăn Vặt - Thái Hà,Gà Rán - Mỳ Trộn & Ăn Vặt - Thái Hà,21.016395020929608,105.81721987037906,4.5,410,True,https://food.grab.com/vn/vi/restaurant/5-C6TGAJ6DVNDFE2
grabfood,5-C7UEWENBC4LKKA,Tacos Pháp 18k Phạm Ngọc Thạch,,Tacos Pháp 18k Phạm Ngọc Thạch,Tacos Pháp 18K Phạm Ngọc Thạch,21.0087097,105.8348353,3.9,55,True,https://food.grab.com/vn/vi/restaurant/5-C7UEWENBC4LKKA
grabfood,5-C63JL4BUVY2WJT,Cháo Sườn Sụn Phố Cổ - Cháo Gia Truyền - Nguyễn Đức Cảnh,,Cháo Sườn Sụn Phố Cổ - Cháo Gia Truyền - Nguyễn Đức Cảnh,Cháo Sườn Sụn Phố Cổ - Cháo Gia Truyền - Nguyễn Đức Cảnh,21.033412,105.853768,4.2,14,True,https://food.grab.com/vn/vi/restaurant/5-C63JL4BUVY2WJT
grabfood,5-C26DMACJLRAFEA,"Hey Bro - Burger, Pizza, Spaghetti & Fast Food (Base 3)",,"Hey Bro - Burger, Pizza, Spaghetti & Fast Food (Base 3)",Spaghetti & Fast Food (Base 3),21.034277,105.82019,4.4,678,True,https://food.grab.com/vn/vi/restaurant/5-C26DMACJLRAFEA
grabfood,5-C3CZE7MKCJJ1CJ,"Thanh Food- Mì Trộn Indomie,Bánh Mì,Trà Sữa,Đồ Ăn Vặt",,"Thanh Food- Mì Trộn Indomie,Bánh Mì,Trà Sữa,Đồ Ăn Vặt",Đồ Ăn Vặt,21.008072641470427,105.82350330476297,,,True,https://food.grab.com/vn/vi/restaurant/5-C3CZE7MKCJJ1CJ
grabfood,5-C7LJVLE2NP3AJN,7–Eleven Food - 5 Bà Triệu HK,,7–Eleven Food - 5 Bà Triệu HK,7–Eleven Food - 5 Bà Triệu Hk,21.02548612134965,105.8517799320345,4.4,73,True,https://food.grab.com/vn/vi/restaurant/5-C7LJVLE2NP3AJN
grabfood,5-C3M1R25UT2UYE2,Kem kẹp Singapore Hawker Star Hà Nội,,Kem kẹp Singapore Hawker Star Hà Nội,Kem Kẹp Singapore Hawker Star Hà Nội,21.03227543780684,105.8521506100658,5.0,2,True,https://food.grab.com/vn/vi/restaurant/5-C3M1R25UT2UYE2
grabfood,5-C7XKSEM2AGNVT2,"Shin Chicken - Gà Rán Nguyên Con, Mì Cay & Kimbap",,"Shin Chicken - Gà Rán Nguyên Con, Mì Cay & Kimbap",Mì Cay & Kimbap,21.007619,105.834332,4.3,20,True,https://food.grab.com/vn/vi/restaurant/5-C7XKSEM2AGNVT2
grabfood,5-C6U1CXVGRKMJLT,"Bếp Nhà Chang - Cơm, Mỳ & Cháo",,"Bếp Nhà Chang - Cơm, Mỳ & Cháo",Mỳ & Cháo,21.014885,105.817843,3.8,429,True,https://food.grab.com/vn/vi/restaurant/5-C6U1CXVGRKMJLT
grabfood,5-C733TA3TNAWHCJ,Fizz Off Kombucha,,Fizz Off Kombucha,Fizz Off Kombucha,21.01406792,105.8349594,5.0,5,True,https://food.grab.com/vn/vi/restaurant/5-C733TA3TNAWHCJ
grabfood,5-C3ETLJ6YKBBJLJ,"Burger & Gà Rán, Cơm Gà Le Pain Lee",,"Burger & Gà Rán, Cơm Gà Le Pain Lee",Cơm Gà Le Pain Lee,21.020869640672036,105.83885972445665,4.3,1243,True,https://food.grab.com/vn/vi/restaurant/5-C3ETLJ6YKBBJLJ
grabfood,5-CYKUNB3WTKUAVE,Khanh Nem Chua Rán - Tạm Thương,,Khanh Nem Chua Rán - Tạm Thương,Khanh Nem Chua Rán - Tạm Thương,21.031196,105.84789,4.3,421,True,https://food.grab.com/vn/vi/restaurant/5-CYKUNB3WTKUAVE
grabfood,VNGFVN000009as,Em Thúy - Nem Chua Nướng,,Em Thúy - Nem Chua Nướng,Em Thúy - Nem Chua Nướng,21.02934012,105.84891061428571,4.4,359,True,https://food.grab.com/vn/vi/restaurant/VNGFVN000009as
grabfood,5-C36BT2AJAXW2LA,Mì Trộn Indomie - Mì Trộn Ngon Nhất Thế Giới - 68 Ngõ Trung Tiền,,Mì Trộn Indomie - Mì Trộn Ngon Nhất Thế Giới - 68 Ngõ Trung Tiền,Mì Trộn Indomie - Mì Trộn Ngon Nhất Thế Giới - 68 Ngõ Trung Tiền,21.02042940528382,105.83834345569875,4.7,994,True,https://food.grab.com/vn/vi/restaurant/5-C36BT2AJAXW2LA
grabfood,5-C4AVAXNVJXJKLX,"Trà Sữa Winggo - Trà Sữa Kem Trứng Nướng, Trà Hoa Quả & Matcha - 75 Tuệ Tĩnh",,"Trà Sữa Winggo - Trà Sữa Kem Trứng Nướng, Trà Hoa Quả & Matcha - 75 Tuệ Tĩnh",Trà Hoa Quả & Matcha - 75 Tuệ Tĩnh,21.015225648005455,105.84859594635714,4.7,805,True,https://food.grab.com/vn/vi/restaurant/5-C4AVAXNVJXJKLX
grabfood,5-C74EGJTHVTBCJN,Hadramout Mandi Makki Restaurant,,Hadramout Mandi Makki Restaurant,Hadramout Mandi Makki Restaurant,21.0365559,105.848682,,,True,https://food.grab.com/vn/vi/restaurant/5-C74EGJTHVTBCJN
grabfood,5-C7JVMCA3MBDZG2,Cơm Thố Anh Nguyễn - Phố Vọng,,Cơm Thố Anh Nguyễn - Phố Vọng,Cơm Thố Anh Nguyễn - Phố Vọng,20.995730860739677,105.84295082288475,4.5,181,True,https://food.grab.com/vn/vi/restaurant/5-C7JVMCA3MBDZG2
grabfood,5-C74CNXJGGUVVJJ,Nước Ép Trái Cây U Băng - Trần Nhân Tông,,Nước Ép Trái Cây U Băng - Trần Nhân Tông,Nước Ép Trái Cây U Băng - Trần Nhân Tông,21.01699017,105.8490805,,,True,https://food.grab.com/vn/vi/restaurant/5-C74CNXJGGUVVJJ
grabfood,VNGFVN0000071m,Cơm Rang Dưa Bò Bà Dung,,Cơm Rang Dưa Bò Bà Dung,Cơm Rang Dưa Bò Bà Dung,21.035480643642167,105.85340034961699,3.7,3981,True,https://food.grab.com/vn/vi/restaurant/VNGFVN0000071m
grabfood,5-CZEVTTXAUEUAA6,Ken Food - Xiên Que & Đồ Ăn Vặt - Kim Mã,,Ken Food - Xiên Que & Đồ Ăn Vặt - Kim Mã,Ken Food - Xiên Que & Đồ Ăn Vặt - Kim Mã,21.03249249,105.8287677,4.6,1315,True,https://food.grab.com/vn/vi/restaurant/5-CZEVTTXAUEUAA6
grabfood,5-C72CTPVTLVDFVJ,HakyFood - Ship đồ ăn đêm Hà Nội,,HakyFood - Ship đồ ăn đêm Hà Nội,Hakyfood - Ship Đồ Ăn Đêm Hà Nội,21.018489,105.828441,4.5,47,True,https://food.grab.com/vn/vi/restaurant/5-C72CTPVTLVDFVJ
grabfood,5-C3DGEF21GF4FAJ,GÀ TƯƠI MẠNH HOẠCH - NGUYỄN VĂN CỪ,,GÀ TƯƠI MẠNH HOẠCH - NGUYỄN VĂN CỪ,Gà Tươi Mạnh Hoạch - Nguyễn Văn Cừ,21.048134199248025,105.88009851102109,4.6,524,True,https://food.grab.com/vn/vi/restaurant/5-C3DGEF21GF4FAJ
grabfood,5-C6WTMFNCTKNGRX,HiMin sweet,,HiMin sweet,Himin Sweet,21.067844,105.833687,4.6,274,True,https://food.grab.com/vn/vi/restaurant/5-C6WTMFNCTKNGRX
grabfood,5-C4AGRAAEWBUKL2,POKE BOWL HaNoi - Healthy Food & Coffee,,POKE BOWL HaNoi - Healthy Food & Coffee,Poke Bowl Hanoi - Healthy Food & Coffee,21.061657487273063,105.8206245981735,4.4,319,True,https://food.grab.com/vn/vi/restaurant/5-C4AGRAAEWBUKL2
grabfood,5-C33VGZNUJY2TG6,Saigon Cafein,,Saigon Cafein,Saigon Cafein,21.024553,105.862185,4.8,456,True,https://food.grab.com/vn/vi/restaurant/5-C33VGZNUJY2TG6
grabfood,5-C3LYFB5FJJACME,"Mr.Khoai - Gà rán, khoai lắc & gà viên",,"Mr.Khoai - Gà rán, khoai lắc & gà viên",Khoai Lắc & Gà Viên,21.019423,105.802971,4.1,138,True,https://food.grab.com/vn/vi/restaurant/5-C3LYFB5FJJACME
grabfood,5-C4MZEZNYKCKUAE,Cháo Sườn Sụn 18 - Cháo Gia Truyền - Hàng Bè,,Cháo Sườn Sụn 18 - Cháo Gia Truyền - Hàng Bè,Cháo Sườn Sụn 18 - Cháo Gia Truyền - Hàng Bè,21.033386,105.853756,4.2,47,True,https://food.grab.com/vn/vi/restaurant/5-C4MZEZNYKCKUAE
grabfood,5-C74CJXEKHGMAJ6,"M2M - Bánh, Trà & Cà Phê",,"M2M - Bánh, Trà & Cà Phê",Trà & Cà Phê,21.024162,105.825513,3.6,5,True,https://food.grab.com/vn/vi/restaurant/5-C74CJXEKHGMAJ6
grabfood,5-C7VCCX3BCTNKRT,Tiệm gà rán Mix Chicken Nghĩa Tân,,Tiệm gà rán Mix Chicken Nghĩa Tân,Tiệm Gà Rán Mix Chicken Nghĩa Tân,21.034382,105.784333,4.8,42,True,https://food.grab.com/vn/vi/restaurant/5-C7VCCX3BCTNKRT
grabfood,5-C6ACC8MTTNNBTT,"Mộc Quán - Cơm Tấm, Cơm Gà, Đồ Ăn Vặt - Nguyễn Khánh Toàn",,"Mộc Quán - Cơm Tấm, Cơm Gà, Đồ Ăn Vặt - Nguyễn Khánh Toàn",Đồ Ăn Vặt - Nguyễn Khánh Toàn,21.036387,105.804305,3.5,242,True,https://food.grab.com/vn/vi/restaurant/5-C6ACC8MTTNNBTT
grabfood,5-C6BAGPKKR3XXA2,Pizza Margheritta,,Pizza Margheritta,Pizza Margheritta,21.058218,105.806946,4.7,782,True,https://food.grab.com/vn/vi/restaurant/5-C6BAGPKKR3XXA2
grabfood,5-C7TEHCADHGKDRN,"Nem Nướng Nha Trang, Nước Ép và Đồ Ăn Vặt",,"Nem Nướng Nha Trang, Nước Ép và Đồ Ăn Vặt",Nước Ép Và Đồ Ăn Vặt,21.036473168049255,105.78612293482684,3.7,247,True,https://food.grab.com/vn/vi/restaurant/5-C7TEHCADHGKDRN
grabfood,5-C7MKRTEGUGDYLJ,Bếp Cô Huê - Kimbap & Tokbokki & Cá Viên Chiên - Dịch Vọng,,Bếp Cô Huê - Kimbap & Tokbokki & Cá Viên Chiên - Dịch Vọng,Bếp Cô Huê - Kimbap & Tokbokki & Cá Viên Chiên - Dịch Vọng,21.0322212,105.793503,4.8,109,True,https://food.grab.com/vn/vi/restaurant/5-C7MKRTEGUGDYLJ
grabfood,5-C2VKSCDFCX2FWA,Tiệm Gà Rán Mix Chicken,,Tiệm Gà Rán Mix Chicken,Tiệm Gà Rán Mix Chicken,21.034469,105.785017,4.4,1476,True,https://food.grab.com/vn/vi/restaurant/5-C2VKSCDFCX2FWA
grabfood,5-CY2UERLWLPBYGT,Bánh gà Mix Chicken,,Bánh gà Mix Chicken,Bánh Gà Mix Chicken,21.034391,105.784981,4.6,508,True,https://food.grab.com/vn/vi/restaurant/5-CY2UERLWLPBYGT
grabfood,5-C731JT4XNU3YUA,"Hidu House - Mì Ý, Pizza & Salad - Đường Láng",,"Hidu House - Mì Ý, Pizza & Salad - Đường Láng",Pizza & Salad - Đường Láng,21.021594846809958,105.80214085172162,4.3,1558,True,https://food.grab.com/vn/vi/restaurant/5-C731JT4XNU3YUA
grabfood,5-C4DKAFWEEUBAGX,BÚN TRỘN NAM BỘ HOÀNG PHỐ - KHÚC THỪA DỤ,,BÚN TRỘN NAM BỘ HOÀNG PHỐ - KHÚC THỪA DỤ,Bún Trộn Nam Bộ Hoàng Phố - Khúc Thừa Dụ,21.033828,105.792043,3.7,170,True,https://food.grab.com/vn/vi/restaurant/5-C4DKAFWEEUBAGX
grabfood,5-C66YEN4WE26WG2,Gà rán Hàn Quốc KyoDon Chicken Xuân Thuỷ,,Gà rán Hàn Quốc KyoDon Chicken Xuân Thuỷ,Gà Rán Hàn Quốc Kyodon Chicken Xuân Thuỷ,21.034476,105.785011,4.4,210,True,https://food.grab.com/vn/vi/restaurant/5-C66YEN4WE26WG2
grabfood,5-C7MKNGEBE23TGT,"Ichi Food - Cháo , Súp , Mỳ - Trần Thái Tông",,"Ichi Food - Cháo , Súp , Mỳ - Trần Thái Tông",Mỳ - Trần Thái Tông,21.034866354922855,105.7902135888175,4.2,277,True,https://food.grab.com/vn/vi/restaurant/5-C7MKNGEBE23TGT
grabfood,5-C7WFJYXKCP2DRE,Nem Nướng Nha Trang Tâm Việt - Quan Hoa,,Nem Nướng Nha Trang Tâm Việt - Quan Hoa,Nem Nướng Nha Trang Tâm Việt - Quan Hoa,21.036745,105.800036,4.1,163,True,https://food.grab.com/vn/vi/restaurant/5-C7WFJYXKCP2DRE
grabfood,5-C74CKAWAL6XTVT,Bánh Mì Cơm Tấm Xôi Mặn Trúc Thanh Sài Gòn,,Bánh Mì Cơm Tấm Xôi Mặn Trúc Thanh Sài Gòn,Bánh Mì Cơm Tấm Xôi Mặn Trúc Thanh Sài Gòn,21.03714659,105.8195806,,,True,https://food.grab.com/vn/vi/restaurant/5-C74CKAWAL6XTVT
grabfood,5-C7NGGB4JN8NYFE,BÁNH MÌ HEO QUAY 27 NGHĨA ĐÔ,,BÁNH MÌ HEO QUAY 27 NGHĨA ĐÔ,Bánh Mì Heo Quay 27 Nghĩa Đô,21.048681,105.795235,4.5,207,True,https://food.grab.com/vn/vi/restaurant/5-C7NGGB4JN8NYFE
grabfood,5-C74GERMVJJTBVT,Thế giới ăn đêm Hà Nội - Shop Online,,Thế giới ăn đêm Hà Nội - Shop Online,Thế Giới Ăn Đêm Hà Nội - Shop Online,21.010975,105.814621,4.9,14,True,https://food.grab.com/vn/vi/restaurant/5-C74GERMVJJTBVT
grabfood,5-C2WCNJU3SEBBTT,Đức Food - Mì trộn Indomie - Nguyễn Khánh Toàn,,Đức Food - Mì trộn Indomie - Nguyễn Khánh Toàn,Đức Food - Mì Trộn Indomie - Nguyễn Khánh Toàn,21.038584,105.803757,4.5,795,True,https://food.grab.com/vn/vi/restaurant/5-C2WCNJU3SEBBTT
grabfood,5-C6VCJGL2EUXCJX,Xuân Food - Mì Trộn Indomie - Láng,,Xuân Food - Mì Trộn Indomie - Láng,Xuân Food - Mì Trộn Indomie - Láng,21.01962858646941,105.80249010733031,4.0,330,True,https://food.grab.com/vn/vi/restaurant/5-C6VCJGL2EUXCJX
grabfood,5-C73VEEXCN6BXGA,Ngõ Ăn Vặt - Thành Công,,Ngõ Ăn Vặt - Thành Công,Ngõ Ăn Vặt - Thành Công,21.021658,105.814651,4.0,4,True,https://food.grab.com/vn/vi/restaurant/5-C73VEEXCN6BXGA
grabfood,5-C4B1A6UVSCCGWE,KFC - Đường Nguyễn Văn Huyên - Hà Nội,,KFC - Đường Nguyễn Văn Huyên - Hà Nội,Kfc - Đường Nguyễn Văn Huyên - Hà Nội,21.038423570479328,105.79749723959854,4.1,898,True,https://food.grab.com/vn/vi/restaurant/5-C4B1A6UVSCCGWE
grabfood,5-C7JYFBAYFBKFAE,Đức Food - Mì Trộn Indomie - Láng,,Đức Food - Mì Trộn Indomie - Láng,Đức Food - Mì Trộn Indomie - Láng,21.024291,105.801065,4.5,205,True,https://food.grab.com/vn/vi/restaurant/5-C7JYFBAYFBKFAE
grabfood,VNGFVN000003cc,Chân Gà Nướng Thịnh Vượng,,Chân Gà Nướng Thịnh Vượng,Chân Gà Nướng Thịnh Vượng,21.03113187146675,105.83201916898213,4.5,2583,True,https://food.grab.com/vn/vi/restaurant/VNGFVN000003cc
grabfood,5-C4JJSFVUNVL1R2,Mixue Nguyễn Văn Huyên,,Mixue Nguyễn Văn Huyên,Mixue Nguyễn Văn Huyên,21.034572445879135,105.79726047271402,4.1,258,True,https://food.grab.com/vn/vi/restaurant/5-C4JJSFVUNVL1R2
